Len	LD
1279	0.1667
1262	0.5
1204	0.1667
1195	0.1667
1194	0.1667
1187	0.1667
1186	0.1667
1177	1.0
1169	0.1667
1124	1.0
1123	1.0
1081	0.5
1051	0.1667
1050	0.1667
1039	1.0
951	0.1667
834	1.0
768	0.1667
767	0.5
766	0.1667
763	0.375
706	0.375
596	0.1667
582	0.5
539	0.0
471	0.1667
470	0.1667
437	0.1667
419	0.375
417	0.5
343	0.375
333	0.1667
212	0.1667
211	0.5
191	0.1667
44	0.5833
21	1.0
11	0.375
10	0.375
9	0.1667
11	1.0
12	1.0
89	0.1667
103	0.5
146	0.1667
148	0.1667
171	0.5
215	0.5
216	0.5
249	1.0
267	0.1667
269	0.1667
343	0.1667
353	0.1667
475	0.5
480	0.1667
613	0.4444
667	0.1667
676	0.1667
680	0.375
750	0.1667
945	0.1667
974	0.1667
975	0.1667
1039	0.1667
1106	0.1667
1231	0.1667
1239	1.0
1240	0.5833
1249	1.0
1255	0.1667
1573	0.1667
1700	0.1667
1708	0.1667
1715	0.1667
1742	0.4444
2039	0.1667
2164	0.1667
2166	0.1667
2181	0.5
2186	0.5
2504	0.1667
2629	0.1667
2646	0.1667
2665	0.1667
2674	0.1667
2859	0.1667
2958	0.1667
2969	0.1667
3751	1.0
3790	1.0
3815	1.0
3871	1.0
4148	1.0
4234	1.0
4754	1.0
4859	1.0
4916	0.3333
4941	1.0
5009	1.0
5240	1.0
5267	1.0
6044	1.0
6597	1.0
6765	1.0
7679	1.0
7696	1.0
7700	1.0
7842	1.0
8292	1.0
8427	1.0
8499	1.0
8724	1.0
9379	1.0
9697	1.0
9280	1.0
8572	1.0
7585	1.0
7455	1.0
7416	1.0
7273	1.0
6470	1.0
6071	1.0
5195	1.0
4900	1.0
4369	1.0
4329	0.1667
4116	1.0
3656	1.0
1544	1.0
1495	1.0
1339	1.0
1311	1.0
1310	0.0476
1309	1.0
1299	1.0
1291	1.0
1290	1.0
1273	1.0
1215	1.0
1206	1.0
1205	0.4444
1198	1.0
1197	0.0476
1188	1.0
1180	0.4444
1135	1.0
1134	1.0
1092	1.0
1062	1.0
1061	1.0
1050	1.0
962	1.0
845	1.0
779	1.0
778	1.0
777	1.0
774	1.0
717	1.0
607	1.0
593	1.0
550	0.3333
482	0.0476
481	0.0476
448	0.0476
430	0.1667
428	0.3333
354	1.0
344	1.0
223	0.0476
222	1.0
202	0.0476
55	1.0
32	1.0
22	1.0
21	1.0
20	1.0
11	1.0
1	1.0
78	1.0
92	1.0
135	1.0
137	1.0
160	1.0
204	1.0
205	1.0
238	1.0
256	0.1667
258	0.1667
332	1.0
342	1.0
464	1.0
469	1.0
602	0.5238
656	0.1667
665	0.4444
669	0.1667
739	1.0
934	1.0
963	1.0
964	1.0
1028	1.0
1095	1.0
1220	1.0
1228	1.0
1229	1.0
1238	1.0
1244	1.0
1562	1.0
1689	1.0
1697	1.0
1704	0.0476
1731	0.5238
2028	1.0
2153	0.1667
2155	0.1667
2170	1.0
2175	1.0
2493	1.0
2618	1.0
2635	1.0
2654	0.1667
2663	0.1667
2848	1.0
2947	1.0
2958	1.0
3750	1.0
3789	1.0
3814	1.0
3870	1.0
4147	1.0
4233	1.0
4753	1.0
4858	1.0
4915	0.3333
4940	1.0
5008	1.0
5239	1.0
5266	1.0
6043	1.0
6596	1.0
6764	1.0
7678	1.0
7695	1.0
7699	1.0
7841	1.0
8291	1.0
8426	1.0
8498	1.0
8723	1.0
9378	1.0
9696	1.0
9281	1.0
8573	1.0
7586	1.0
7456	1.0
7417	1.0
7274	1.0
6471	1.0
6072	1.0
5196	1.0
4901	1.0
4370	1.0
4330	0.1667
4117	1.0
3657	1.0
1545	1.0
1496	1.0
1340	1.0
1312	1.0
1311	0.0476
1310	1.0
1300	1.0
1292	1.0
1291	1.0
1274	1.0
1216	1.0
1207	1.0
1206	0.4444
1199	1.0
1198	0.0476
1189	1.0
1181	0.4444
1136	1.0
1135	1.0
1093	1.0
1063	1.0
1062	1.0
1051	1.0
963	1.0
846	1.0
780	1.0
779	1.0
778	1.0
775	1.0
718	1.0
608	1.0
594	1.0
551	0.3333
483	0.0476
482	0.0476
449	0.0476
431	0.1667
429	0.3333
355	1.0
345	1.0
224	0.0476
223	1.0
203	0.0476
56	1.0
33	1.0
23	1.0
22	1.0
21	1.0
12	1.0
1	1.0
77	1.0
91	1.0
134	1.0
136	1.0
159	1.0
203	1.0
204	1.0
237	1.0
255	0.1667
257	0.1667
331	1.0
341	1.0
463	1.0
468	1.0
601	0.5238
655	0.1667
664	0.4444
668	0.1667
738	1.0
933	1.0
962	1.0
963	1.0
1027	1.0
1094	1.0
1219	1.0
1227	1.0
1228	1.0
1237	1.0
1243	1.0
1561	1.0
1688	1.0
1696	1.0
1703	0.0476
1730	0.5238
2027	1.0
2152	0.1667
2154	0.1667
2169	1.0
2174	1.0
2492	1.0
2617	1.0
2634	1.0
2653	0.1667
2662	0.1667
2847	1.0
2946	1.0
2957	1.0
3673	1.0
3712	1.0
3737	1.0
3793	1.0
4070	1.0
4156	1.0
4676	1.0
4781	1.0
4838	1.0
4863	1.0
4931	1.0
5162	1.0
5189	1.0
5966	1.0
6519	1.0
6687	1.0
7601	1.0
7618	1.0
7622	1.0
7764	1.0
8214	1.0
8349	1.0
8421	1.0
8646	1.0
9301	1.0
9619	1.0
9358	1.0
8650	1.0
7663	1.0
7533	1.0
7494	1.0
7351	1.0
6548	1.0
6149	1.0
5273	1.0
4978	1.0
4447	1.0
4407	0.1667
4194	1.0
3734	1.0
1622	1.0
1573	1.0
1417	1.0
1389	1.0
1388	1.0
1387	1.0
1377	1.0
1369	1.0
1368	1.0
1351	1.0
1293	1.0
1284	1.0
1283	1.0
1276	1.0
1275	1.0
1266	1.0
1258	1.0
1213	1.0
1212	1.0
1170	1.0
1140	1.0
1139	1.0
1128	0.5238
1040	1.0
923	1.0
857	1.0
856	1.0
855	1.0
852	1.0
795	1.0
685	1.0
671	1.0
628	1.0
560	1.0
559	1.0
526	1.0
508	1.0
506	1.0
432	0.4444
422	1.0
301	1.0
300	1.0
280	1.0
133	1.0
110	1.0
100	1.0
99	1.0
98	1.0
89	0.1667
78	1.0
77	1.0
14	1.0
57	1.0
59	1.0
82	1.0
126	1.0
127	1.0
160	1.0
178	1.0
180	1.0
254	0.0476
264	1.0
386	1.0
391	1.0
524	1.0
578	1.0
587	1.0
591	1.0
661	1.0
856	1.0
885	1.0
886	1.0
950	1.0
1017	1.0
1142	1.0
1150	1.0
1151	1.0
1160	0.1667
1166	0.0476
1484	1.0
1611	1.0
1619	1.0
1626	1.0
1653	1.0
1950	1.0
2075	1.0
2077	1.0
2092	1.0
2097	0.3333
2415	1.0
2540	1.0
2557	1.0
2576	1.0
2585	0.1667
2770	1.0
2869	1.0
2880	1.0
3659	1.0
3698	1.0
3723	1.0
3779	1.0
4056	1.0
4142	1.0
4662	1.0
4767	1.0
4824	0.2
4849	1.0
4917	1.0
5148	1.0
5175	1.0
5952	1.0
6505	1.0
6673	1.0
7587	1.0
7604	1.0
7608	1.0
7750	1.0
8200	1.0
8335	1.0
8407	1.0
8632	1.0
9287	1.0
9605	1.0
9372	1.0
8664	1.0
7677	1.0
7547	1.0
7508	1.0
7365	1.0
6562	1.0
6163	1.0
5287	1.0
4992	1.0
4461	1.0
4421	0.5
4208	1.0
3748	1.0
1636	0.0
1587	1.0
1431	0.2
1403	1.0
1402	1.0
1401	1.0
1391	1.0
1383	1.0
1382	1.0
1365	1.0
1307	1.0
1298	1.0
1297	1.0
1290	1.0
1289	0.3333
1280	1.0
1272	1.0
1227	0.0
1226	0.0
1184	1.0
1154	1.0
1153	1.0
1142	0.3333
1054	1.0
937	1.0
871	1.0
870	1.0
869	1.0
866	0.5
809	0.5
699	1.0
685	1.0
642	0.2
574	1.0
573	1.0
540	0.3333
522	0.5
520	0.2
446	0.0
436	1.0
315	1.0
314	1.0
294	0.3333
147	1.0
124	0.3333
114	1.0
113	1.0
112	1.0
103	0.5
92	1.0
91	1.0
14	1.0
43	1.0
45	1.0
68	1.0
112	1.0
113	1.0
146	1.0
164	0.5
166	0.5
240	0.3333
250	1.0
372	1.0
377	1.0
510	1.0
564	0.5
573	0.5
577	0.0
647	1.0
842	1.0
871	1.0
872	1.0
936	1.0
1003	1.0
1128	1.0
1136	1.0
1137	1.0
1146	0.5
1152	1.0
1470	1.0
1597	1.0
1605	1.0
1612	0.3333
1639	0.3333
1936	1.0
2061	0.5
2063	0.5
2078	1.0
2083	0.2
2401	1.0
2526	1.0
2543	1.0
2562	0.5
2571	0.5
2756	1.0
2855	1.0
2866	1.0
3616	1.0
3655	1.0
3680	1.0
3736	1.0
4013	1.0
4099	1.0
4619	1.0
4724	1.0
4781	1.0
4806	1.0
4874	1.0
5105	1.0
5132	1.0
5909	1.0
6462	1.0
6630	1.0
7544	1.0
7561	1.0
7565	1.0
7707	1.0
8157	1.0
8292	1.0
8364	1.0
8589	1.0
9244	1.0
9562	1.0
9415	1.0
8707	1.0
7720	1.0
7590	1.0
7551	1.0
7408	1.0
6605	1.0
6206	1.0
5330	1.0
5035	1.0
4504	1.0
4464	0.1667
4251	1.0
3791	1.0
1679	1.0
1630	1.0
1474	1.0
1446	1.0
1445	1.0
1444	1.0
1434	1.0
1426	1.0
1425	1.0
1408	1.0
1350	1.0
1341	1.0
1340	1.0
1333	1.0
1332	1.0
1323	1.0
1315	1.0
1270	1.0
1269	1.0
1227	1.0
1197	1.0
1196	1.0
1185	0.5238
1097	1.0
980	1.0
914	1.0
913	1.0
912	1.0
909	1.0
852	1.0
742	1.0
728	1.0
685	1.0
617	1.0
616	1.0
583	1.0
565	1.0
563	1.0
489	0.4444
479	1.0
358	1.0
357	1.0
337	1.0
190	1.0
167	1.0
157	1.0
156	1.0
155	1.0
146	0.1667
135	1.0
134	1.0
57	1.0
43	1.0
2	1.0
25	1.0
69	1.0
70	1.0
103	1.0
121	1.0
123	1.0
197	0.0476
207	1.0
329	1.0
334	1.0
467	1.0
521	1.0
530	1.0
534	1.0
604	1.0
799	1.0
828	1.0
829	1.0
893	1.0
960	1.0
1085	1.0
1093	1.0
1094	1.0
1103	0.1667
1109	0.0476
1427	1.0
1554	1.0
1562	1.0
1569	1.0
1596	1.0
1893	1.0
2018	1.0
2020	1.0
2035	1.0
2040	0.3333
2358	1.0
2483	1.0
2500	1.0
2519	1.0
2528	0.1667
2713	1.0
2812	1.0
2823	1.0
3614	1.0
3653	1.0
3678	1.0
3734	1.0
4011	1.0
4097	1.0
4617	1.0
4722	1.0
4779	1.0
4804	1.0
4872	1.0
5103	1.0
5130	1.0
5907	1.0
6460	1.0
6628	1.0
7542	1.0
7559	1.0
7563	1.0
7705	1.0
8155	1.0
8290	1.0
8362	1.0
8587	1.0
9242	1.0
9560	1.0
9417	1.0
8709	1.0
7722	1.0
7592	1.0
7553	1.0
7410	1.0
6607	1.0
6208	1.0
5332	1.0
5037	1.0
4506	1.0
4466	0.1667
4253	1.0
3793	1.0
1681	1.0
1632	1.0
1476	1.0
1448	1.0
1447	1.0
1446	1.0
1436	1.0
1428	1.0
1427	1.0
1410	1.0
1352	1.0
1343	1.0
1342	1.0
1335	1.0
1334	1.0
1325	1.0
1317	1.0
1272	1.0
1271	1.0
1229	1.0
1199	1.0
1198	1.0
1187	0.5238
1099	1.0
982	1.0
916	1.0
915	1.0
914	1.0
911	1.0
854	1.0
744	1.0
730	1.0
687	1.0
619	1.0
618	1.0
585	1.0
567	1.0
565	1.0
491	0.4444
481	1.0
360	1.0
359	1.0
339	1.0
192	1.0
169	1.0
159	1.0
158	1.0
157	1.0
148	0.1667
137	1.0
136	1.0
59	1.0
45	1.0
2	1.0
23	1.0
67	1.0
68	1.0
101	1.0
119	1.0
121	1.0
195	0.0476
205	1.0
327	1.0
332	1.0
465	1.0
519	1.0
528	1.0
532	1.0
602	1.0
797	1.0
826	1.0
827	1.0
891	1.0
958	1.0
1083	1.0
1091	1.0
1092	1.0
1101	0.1667
1107	0.0476
1425	1.0
1552	1.0
1560	1.0
1567	1.0
1594	1.0
1891	1.0
2016	1.0
2018	1.0
2033	1.0
2038	0.3333
2356	1.0
2481	1.0
2498	1.0
2517	1.0
2526	0.1667
2711	1.0
2810	1.0
2821	1.0
3591	1.0
3630	1.0
3655	1.0
3711	1.0
3988	1.0
4074	1.0
4594	1.0
4699	1.0
4756	0.2
4781	1.0
4849	1.0
5080	1.0
5107	1.0
5884	1.0
6437	1.0
6605	1.0
7519	1.0
7536	1.0
7540	1.0
7682	1.0
8132	1.0
8267	1.0
8339	1.0
8564	1.0
9219	1.0
9537	1.0
9440	1.0
8732	1.0
7745	1.0
7615	1.0
7576	1.0
7433	1.0
6630	1.0
6231	1.0
5355	1.0
5060	1.0
4529	1.0
4489	0.5
4276	1.0
3816	1.0
1704	0.0
1655	1.0
1499	0.2
1471	1.0
1470	1.0
1469	1.0
1459	1.0
1451	1.0
1450	1.0
1433	1.0
1375	1.0
1366	1.0
1365	1.0
1358	1.0
1357	0.3333
1348	1.0
1340	1.0
1295	0.0
1294	0.0
1252	1.0
1222	1.0
1221	1.0
1210	0.3333
1122	1.0
1005	1.0
939	1.0
938	1.0
937	1.0
934	0.5
877	0.5
767	1.0
753	1.0
710	0.2
642	1.0
641	1.0
608	0.3333
590	0.5
588	0.2
514	0.0
504	1.0
383	1.0
382	1.0
362	0.3333
215	1.0
192	0.3333
182	1.0
181	1.0
180	1.0
171	0.5
160	1.0
159	1.0
82	1.0
68	1.0
25	1.0
23	1.0
44	1.0
45	1.0
78	1.0
96	0.5
98	0.5
172	0.3333
182	1.0
304	1.0
309	1.0
442	1.0
496	0.5
505	0.5
509	0.0
579	1.0
774	1.0
803	1.0
804	1.0
868	1.0
935	1.0
1060	1.0
1068	1.0
1069	1.0
1078	0.5
1084	1.0
1402	1.0
1529	1.0
1537	1.0
1544	0.3333
1571	0.3333
1868	1.0
1993	0.5
1995	0.5
2010	1.0
2015	0.2
2333	1.0
2458	1.0
2475	1.0
2494	0.5
2503	0.5
2688	1.0
2787	1.0
2798	1.0
3547	1.0
3586	1.0
3611	1.0
3667	1.0
3944	1.0
4030	1.0
4550	1.0
4655	1.0
4712	0.2
4737	1.0
4805	1.0
5036	1.0
5063	1.0
5840	1.0
6393	1.0
6561	1.0
7475	1.0
7492	1.0
7496	1.0
7638	1.0
8088	1.0
8223	1.0
8295	1.0
8520	1.0
9175	1.0
9493	1.0
9484	1.0
8776	1.0
7789	1.0
7659	1.0
7620	1.0
7477	1.0
6674	1.0
6275	1.0
5399	1.0
5104	1.0
4573	1.0
4533	0.5
4320	1.0
3860	1.0
1748	0.0
1699	1.0
1543	0.2
1515	1.0
1514	1.0
1513	1.0
1503	1.0
1495	1.0
1494	1.0
1477	1.0
1419	1.0
1410	1.0
1409	1.0
1402	1.0
1401	0.3333
1392	1.0
1384	1.0
1339	0.0
1338	0.0
1296	1.0
1266	1.0
1265	1.0
1254	0.3333
1166	1.0
1049	1.0
983	1.0
982	1.0
981	1.0
978	0.5
921	0.5
811	1.0
797	1.0
754	0.2
686	1.0
685	1.0
652	0.3333
634	0.5
632	0.2
558	0.0
548	1.0
427	1.0
426	1.0
406	0.3333
259	1.0
236	0.3333
226	1.0
225	1.0
224	1.0
215	0.5
204	1.0
203	1.0
126	1.0
112	1.0
69	1.0
67	1.0
44	1.0
1	1.0
34	1.0
52	0.5
54	0.5
128	0.3333
138	1.0
260	1.0
265	1.0
398	1.0
452	0.5
461	0.5
465	0.0
535	1.0
730	1.0
759	1.0
760	1.0
824	1.0
891	1.0
1016	1.0
1024	1.0
1025	1.0
1034	0.5
1040	1.0
1358	1.0
1485	1.0
1493	1.0
1500	0.3333
1527	0.3333
1824	1.0
1949	0.5
1951	0.5
1966	1.0
1971	0.2
2289	1.0
2414	1.0
2431	1.0
2450	0.5
2459	0.5
2644	1.0
2743	1.0
2754	1.0
3546	1.0
3585	1.0
3610	1.0
3666	1.0
3943	1.0
4029	1.0
4549	1.0
4654	1.0
4711	0.2
4736	1.0
4804	1.0
5035	1.0
5062	1.0
5839	1.0
6392	1.0
6560	1.0
7474	1.0
7491	1.0
7495	1.0
7637	1.0
8087	1.0
8222	1.0
8294	1.0
8519	1.0
9174	1.0
9492	1.0
9485	1.0
8777	1.0
7790	1.0
7660	1.0
7621	1.0
7478	1.0
6675	1.0
6276	1.0
5400	1.0
5105	1.0
4574	1.0
4534	0.5
4321	1.0
3861	1.0
1749	0.0
1700	1.0
1544	0.2
1516	1.0
1515	1.0
1514	1.0
1504	1.0
1496	1.0
1495	1.0
1478	1.0
1420	1.0
1411	1.0
1410	1.0
1403	1.0
1402	0.3333
1393	1.0
1385	1.0
1340	0.0
1339	0.0
1297	1.0
1267	1.0
1266	1.0
1255	0.3333
1167	1.0
1050	1.0
984	1.0
983	1.0
982	1.0
979	0.5
922	0.5
812	1.0
798	1.0
755	0.2
687	1.0
686	1.0
653	0.3333
635	0.5
633	0.2
559	0.0
549	1.0
428	1.0
427	1.0
407	0.3333
260	1.0
237	0.3333
227	1.0
226	1.0
225	1.0
216	0.5
205	1.0
204	1.0
127	1.0
113	1.0
70	1.0
68	1.0
45	1.0
1	1.0
33	1.0
51	0.5
53	0.5
127	0.3333
137	1.0
259	1.0
264	1.0
397	1.0
451	0.5
460	0.5
464	0.0
534	1.0
729	1.0
758	1.0
759	1.0
823	1.0
890	1.0
1015	1.0
1023	1.0
1024	1.0
1033	0.5
1039	1.0
1357	1.0
1484	1.0
1492	1.0
1499	0.3333
1526	0.3333
1823	1.0
1948	0.5
1950	0.5
1965	1.0
1970	0.2
2288	1.0
2413	1.0
2430	1.0
2449	0.5
2458	0.5
2643	1.0
2742	1.0
2753	1.0
3513	1.0
3552	1.0
3577	1.0
3633	1.0
3910	1.0
3996	1.0
4516	1.0
4621	1.0
4678	0.3333
4703	1.0
4771	1.0
5002	1.0
5029	1.0
5806	1.0
6359	1.0
6527	1.0
7441	1.0
7458	1.0
7462	1.0
7604	1.0
8054	1.0
8189	1.0
8261	1.0
8486	1.0
9141	1.0
9459	1.0
9518	1.0
8810	1.0
7823	1.0
7693	1.0
7654	1.0
7511	1.0
6708	1.0
6309	1.0
5433	1.0
5138	1.0
4607	1.0
4567	0.1667
4354	1.0
3894	1.0
1782	1.0
1733	1.0
1577	1.0
1549	1.0
1548	0.0476
1547	1.0
1537	1.0
1529	1.0
1528	1.0
1511	1.0
1453	1.0
1444	1.0
1443	0.4444
1436	1.0
1435	0.0476
1426	1.0
1418	0.4444
1373	1.0
1372	1.0
1330	1.0
1300	1.0
1299	1.0
1288	1.0
1200	1.0
1083	1.0
1017	1.0
1016	1.0
1015	1.0
1012	1.0
955	1.0
845	1.0
831	1.0
788	0.3333
720	0.0476
719	0.0476
686	0.0476
668	0.1667
666	0.3333
592	1.0
582	1.0
461	0.0476
460	1.0
440	0.0476
293	1.0
270	1.0
260	1.0
259	1.0
258	1.0
249	1.0
238	1.0
237	1.0
160	1.0
146	1.0
103	1.0
101	1.0
78	1.0
34	1.0
33	1.0
18	0.1667
20	0.1667
94	1.0
104	1.0
226	1.0
231	1.0
364	0.5238
418	0.1667
427	0.4444
431	0.1667
501	1.0
696	1.0
725	1.0
726	1.0
790	1.0
857	1.0
982	1.0
990	1.0
991	1.0
1000	1.0
1006	1.0
1324	1.0
1451	1.0
1459	1.0
1466	0.0476
1493	0.5238
1790	1.0
1915	0.1667
1917	0.1667
1932	1.0
1937	1.0
2255	1.0
2380	1.0
2397	1.0
2416	0.1667
2425	0.1667
2610	1.0
2709	1.0
2720	1.0
3495	1.0
3534	1.0
3559	1.0
3615	1.0
3892	1.0
3978	0.1667
4498	1.0
4603	1.0
4660	1.0
4685	1.0
4753	1.0
4984	1.0
5011	1.0
5788	0.5
6341	1.0
6509	1.0
7423	1.0
7440	0.1667
7444	1.0
7586	0.5
8036	1.0
8171	1.0
8243	1.0
8468	1.0
9123	0.1667
9441	1.0
9536	1.0
8828	1.0
7841	0.1667
7711	1.0
7672	1.0
7529	1.0
6726	1.0
6327	1.0
5451	1.0
5156	1.0
4625	1.0
4585	0.375
4372	0.1667
3912	1.0
1800	1.0
1751	1.0
1595	0.5
1567	0.5
1566	1.0
1565	0.5
1555	1.0
1547	1.0
1546	1.0
1529	0.5
1471	1.0
1462	1.0
1461	0.375
1454	1.0
1453	1.0
1444	0.1667
1436	0.375
1391	1.0
1390	1.0
1348	0.5
1318	1.0
1317	1.0
1306	0.4444
1218	1.0
1101	0.1667
1035	1.0
1034	0.5
1033	1.0
1030	0.5833
973	0.5833
863	1.0
849	0.5
806	1.0
738	1.0
737	1.0
704	1.0
686	1.0
684	1.0
610	0.1667
600	1.0
479	0.1667
478	0.5
458	0.1667
311	0.375
288	1.0
278	0.5833
277	0.5833
276	1.0
267	0.1667
256	0.1667
255	0.1667
178	1.0
164	0.5
121	1.0
119	1.0
96	0.5
52	0.5
51	0.5
18	0.1667
2	1.0
76	0.1667
86	1.0
208	0.5
213	1.0
346	0.1667
400	1.0
409	1.0
413	1.0
483	1.0
678	1.0
707	1.0
708	1.0
772	1.0
839	1.0
964	1.0
972	0.1667
973	0.375
982	0.1667
988	0.1667
1306	1.0
1433	1.0
1441	1.0
1448	1.0
1475	0.1667
1772	1.0
1897	1.0
1899	1.0
1914	0.5
1919	0.5
2237	1.0
2362	1.0
2379	1.0
2398	0.5833
2407	0.375
2592	1.0
2691	1.0
2702	1.0
3493	1.0
3532	1.0
3557	1.0
3613	1.0
3890	1.0
3976	0.1667
4496	1.0
4601	1.0
4658	1.0
4683	1.0
4751	1.0
4982	1.0
5009	1.0
5786	0.5
6339	1.0
6507	1.0
7421	1.0
7438	0.1667
7442	1.0
7584	0.5
8034	1.0
8169	1.0
8241	1.0
8466	1.0
9121	0.1667
9439	1.0
9538	1.0
8830	1.0
7843	0.1667
7713	1.0
7674	1.0
7531	1.0
6728	1.0
6329	1.0
5453	1.0
5158	1.0
4627	1.0
4587	0.375
4374	0.1667
3914	1.0
1802	1.0
1753	1.0
1597	0.5
1569	0.5
1568	1.0
1567	0.5
1557	1.0
1549	1.0
1548	1.0
1531	0.5
1473	1.0
1464	1.0
1463	0.375
1456	1.0
1455	1.0
1446	0.1667
1438	0.375
1393	1.0
1392	1.0
1350	0.5
1320	1.0
1319	1.0
1308	0.4444
1220	1.0
1103	0.1667
1037	1.0
1036	0.5
1035	1.0
1032	0.5833
975	0.5833
865	1.0
851	0.5
808	1.0
740	1.0
739	1.0
706	1.0
688	1.0
686	1.0
612	0.1667
602	1.0
481	0.1667
480	0.5
460	0.1667
313	0.375
290	1.0
280	0.5833
279	0.5833
278	1.0
269	0.1667
258	0.1667
257	0.1667
180	1.0
166	0.5
123	1.0
121	1.0
98	0.5
54	0.5
53	0.5
20	0.1667
2	1.0
74	0.1667
84	1.0
206	0.5
211	1.0
344	0.1667
398	1.0
407	1.0
411	1.0
481	1.0
676	1.0
705	1.0
706	1.0
770	1.0
837	1.0
962	1.0
970	0.1667
971	0.375
980	0.1667
986	0.1667
1304	1.0
1431	1.0
1439	1.0
1446	1.0
1473	0.1667
1770	1.0
1895	1.0
1897	1.0
1912	0.5
1917	0.5
2235	1.0
2360	1.0
2377	1.0
2396	0.5833
2405	0.375
2590	1.0
2689	1.0
2700	1.0
3419	0.0476
3458	0.0476
3483	0.0476
3539	0.0476
3816	0.0476
3902	1.0
4422	0.0476
4527	0.0476
4584	0.3333
4609	0.0476
4677	0.0476
4908	0.0476
4935	0.0476
5712	0.3333
6265	0.0476
6433	0.0476
7347	0.0476
7364	1.0
7368	0.0476
7510	0.3333
7960	0.0476
8095	0.0476
8167	0.0476
8392	0.0476
9047	1.0
9365	0.0476
9612	0.0476
8904	0.0476
7917	1.0
7787	0.0476
7748	0.0476
7605	0.0476
6802	0.0476
6403	0.0476
5527	0.0476
5232	0.0476
4701	0.0476
4661	1.0
4448	1.0
3988	0.0476
1876	0.4444
1827	0.0476
1671	1.0
1643	0.3333
1642	0.5238
1641	0.3333
1631	0.0476
1623	0.0476
1622	0.0476
1605	0.3333
1547	0.0476
1538	0.0476
1537	0.4444
1530	0.0476
1529	1.0
1520	1.0
1512	0.4444
1467	0.4444
1466	0.4444
1424	0.3333
1394	0.0476
1393	0.0476
1382	0.0476
1294	0.0476
1177	1.0
1111	0.0476
1110	0.3333
1109	0.0476
1106	0.4444
1049	0.4444
939	0.0476
925	0.3333
882	0.3333
814	0.5238
813	0.5238
780	1.0
762	0.4444
760	0.3333
686	1.0
676	0.0476
555	0.5238
554	0.3333
534	1.0
387	0.1667
364	0.0476
354	0.1667
353	0.1667
352	0.0476
343	0.1667
332	1.0
331	1.0
254	0.0476
240	0.3333
197	0.0476
195	0.0476
172	0.3333
128	0.3333
127	0.3333
94	1.0
76	0.1667
74	0.1667
10	0.0476
132	0.3333
137	0.0476
270	0.0476
324	0.1667
333	0.1667
337	0.1667
407	0.0476
602	0.0476
631	0.0476
632	0.0476
696	0.0476
763	0.0476
888	0.0476
896	1.0
897	0.1667
906	0.1667
912	0.0476
1230	0.0476
1357	0.0476
1365	0.0476
1372	1.0
1399	1.0
1696	0.0476
1821	0.1667
1823	0.1667
1838	0.3333
1843	1.0
2161	0.0476
2286	0.0476
2303	0.0476
2322	0.1667
2331	0.1667
2516	0.0476
2615	0.0476
2626	0.0476
3409	1.0
3448	1.0
3473	1.0
3529	1.0
3806	1.0
3892	1.0
4412	1.0
4517	1.0
4574	1.0
4599	1.0
4667	1.0
4898	1.0
4925	1.0
5702	1.0
6255	1.0
6423	1.0
7337	1.0
7354	1.0
7358	1.0
7500	1.0
7950	1.0
8085	1.0
8157	1.0
8382	1.0
9037	1.0
9355	1.0
9622	1.0
8914	1.0
7927	1.0
7797	1.0
7758	1.0
7615	1.0
6812	1.0
6413	1.0
5537	1.0
5242	1.0
4711	1.0
4671	0.1667
4458	1.0
3998	1.0
1886	1.0
1837	1.0
1681	1.0
1653	1.0
1652	1.0
1651	1.0
1641	1.0
1633	1.0
1632	1.0
1615	1.0
1557	1.0
1548	1.0
1547	1.0
1540	1.0
1539	1.0
1530	1.0
1522	1.0
1477	1.0
1476	1.0
1434	1.0
1404	1.0
1403	1.0
1392	0.5238
1304	1.0
1187	1.0
1121	1.0
1120	1.0
1119	1.0
1116	1.0
1059	1.0
949	1.0
935	1.0
892	1.0
824	1.0
823	1.0
790	1.0
772	1.0
770	1.0
696	0.4444
686	1.0
565	1.0
564	1.0
544	1.0
397	1.0
374	1.0
364	1.0
363	1.0
362	1.0
353	0.1667
342	1.0
341	1.0
264	1.0
250	1.0
207	1.0
205	1.0
182	1.0
138	1.0
137	1.0
104	1.0
86	1.0
84	1.0
10	0.0476
122	1.0
127	1.0
260	1.0
314	1.0
323	1.0
327	1.0
397	1.0
592	1.0
621	1.0
622	1.0
686	1.0
753	1.0
878	1.0
886	1.0
887	1.0
896	0.1667
902	0.0476
1220	1.0
1347	1.0
1355	1.0
1362	1.0
1389	1.0
1686	1.0
1811	1.0
1813	1.0
1828	1.0
1833	0.3333
2151	1.0
2276	1.0
2293	1.0
2312	1.0
2321	0.1667
2506	1.0
2605	1.0
2616	1.0
3287	1.0
3326	1.0
3351	1.0
3407	1.0
3684	1.0
3770	1.0
4290	1.0
4395	1.0
4452	0.2
4477	1.0
4545	1.0
4776	1.0
4803	1.0
5580	1.0
6133	1.0
6301	1.0
7215	1.0
7232	1.0
7236	1.0
7378	1.0
7828	1.0
7963	1.0
8035	1.0
8260	1.0
8915	1.0
9233	1.0
9744	1.0
9036	1.0
8049	1.0
7919	1.0
7880	1.0
7737	1.0
6934	1.0
6535	1.0
5659	1.0
5364	1.0
4833	1.0
4793	0.5
4580	1.0
4120	1.0
2008	0.0
1959	1.0
1803	0.2
1775	1.0
